series_slug,series_name,episode_no,episode_slug,source_key,dest_key,size
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0148.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0148.jpg,64536
tower-of-god,Tower of God,270,episode-000270-season-2-ep-189,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000270-season-2-ep-189/page-0404.jpg,datasets/pages/single/tower-of-god_manwa/episode-000270-season-2-ep-189__page-0404.jpg,53748
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0147.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0147.jpg,48758
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0146.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0146.jpg,61930
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0145.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0145.jpg,57793
tower-of-god,Tower of God,270,episode-000270-season-2-ep-189,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000270-season-2-ep-189/page-0405.jpg,datasets/pages/single/tower-of-god_manwa/episode-000270-season-2-ep-189__page-0405.jpg,39513
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0144.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0144.jpg,61378
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0143.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0143.jpg,62033
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0142.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0142.jpg,48100
tower-of-god,Tower of God,270,episode-000270-season-2-ep-189,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000270-season-2-ep-189/page-0406.jpg,datasets/pages/single/tower-of-god_manwa/episode-000270-season-2-ep-189__page-0406.jpg,41631
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0141.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0141.jpg,62826
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0140.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0140.jpg,62990
tower-of-god,Tower of God,255,episode-000255-season-2-ep-174,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000255-season-2-ep-174/page-0139.jpg,datasets/pages/single/tower-of-god_manwa/episode-000255-season-2-ep-174__page-0139.jpg,50145
